IMU,400,-0.0670,0
IMU,467,-0.2514,0
IMU,492,-0.2705,0
IMU,541,-0.2729,0
IMU,592,-0.2813,0
IMU,643,-0.2682,0
IMU,694,-0.2993,0
IMU,745,-0.2634,0
IMU,796,-0.2801,0
IMU,847,-0.2526,0
IMU,899,-0.2789,0
IMU,950,-0.2789,0
IMU,1031,-0.2502,0
IMU,1088,-0.2682,0
IMU,1141,-0.2490,0
GPS,1161,5522.07684,01025.91522
IMU,1208,-0.2670,0
IMU,1260,-0.2729,0
IMU,1313,-0.2813,0
IMU,1367,-0.2478,0
IMU,1420,-0.2514,0
IMU,1473,-0.2813,0
IMU,1494,-0.2454,0
IMU,1544,-0.2897,0
IMU,1595,-0.2658,0
IMU,1646,-0.2741,0
IMU,1697,-0.2490,0
IMU,1748,-0.2861,0
IMU,1799,-0.2215,0
IMU,1850,-0.2682,0
IMU,1901,-0.2263,0
IMU,1952,-0.2526,0
IMU,2034,-0.2586,0
IMU,2087,-0.2801,0
IMU,2140,-0.2466,0
GPS,2159,5522.07685,01025.91526
IMU,2205,1.7861,0
IMU,2258,-0.3304,0
IMU,2312,-0.2957,0
IMU,2365,0.4070,0
IMU,2417,-2.2434,0
IMU,2471,-1.8830,1
IMU,2492,-2.5235,1
IMU,2542,-3.7757,3
IMU,2594,-0.6716,6
IMU,2646,-2.0650,9
IMU,2696,-0.7458,13
IMU,2747,-2.0794,17
IMU,2798,-0.6189,22
IMU,2849,-2.7066,27
IMU,2900,-1.6400,33
IMU,2951,-0.6704,38
IMU,3033,-2.8683,49
IMU,3087,0.0551,56
IMU,3141,0.1915,62
GPS,3160,5522.07670,01025.91546
IMU,3209,-2.1500,70
IMU,3264,-1.0582,76
IMU,3318,1.1205,82
IMU,3373,3.5051,88
IMU,3426,-0.4705,93
IMU,3480,3.1053,98
IMU,3502,1.5969,99
IMU,3553,-1.3264,104
IMU,3604,0.7051,108
IMU,3655,0.1676,112
IMU,3706,0.6452,115
IMU,3758,1.7885,117
IMU,3809,1.8567,119
IMU,3860,1.7478,122
IMU,3911,1.3144,123
IMU,3962,3.3172,124
IMU,4043,2.2350,125
IMU,4098,3.8642,125
IMU,4153,2.1751,124
GPS,4169,5522.07660,01025.91552
IMU,4221,2.3798,121
IMU,4277,2.5558,118
IMU,4332,1.1408,114
IMU,4386,0.5231,110
IMU,4442,0.1580,105
IMU,4485,-0.3567,102
IMU,4517,1.2462,99
IMU,4569,0.4393,94
IMU,4620,-0.4154,89
IMU,4671,-1.0534,84
IMU,4722,0.1580,78
IMU,4773,1.2857,72
IMU,4825,-0.3819,67
IMU,4876,0.9230,61
IMU,4927,-0.2514,55
IMU,5008,-0.5842,45
IMU,5063,-1.3108,39
IMU,5120,-1.2043,33
IMU,5174,-1.7226,28
GPS,5188,5522.07689,01025.91538
IMU,5242,-2.5367,21
IMU,5298,-2.1416,17
IMU,5351,-1.3240,13
IMU,5405,-0.8643,9
IMU,5458,-2.8826,7
IMU,5485,-1.9788,6
IMU,5532,-1.4533,4
IMU,5583,-2.3798,3
IMU,5635,-2.6827,3
IMU,5686,-0.4824,2
IMU,5737,-1.7478,2
IMU,5788,-2.3762,2
IMU,5839,-3.2453,3
IMU,5891,-3.6272,4
IMU,5942,-3.5231,7
IMU,6024,-3.3076,14
IMU,6079,-3.6308,19
IMU,6134,-1.1025,24
GPS,6154,5522.07694,01025.91535
IMU,6203,-1.0942,31
IMU,6256,-1.3587,37
IMU,6311,-0.3364,43
IMU,6367,-1.4030,49
IMU,6422,0.1532,55
IMU,6476,-0.1592,61
IMU,6497,-1.5610,63
IMU,6548,0.1556,68
IMU,6599,0.9505,73
IMU,6650,-0.2155,79
IMU,6702,1.2965,84
IMU,6753,-1.1492,89
IMU,6804,-2.4098,94
IMU,6855,0.3400,99
IMU,6906,-0.6105,103
IMU,6958,2.4301,108
IMU,7038,2.5582,115
IMU,7094,1.5562,118
IMU,7149,2.0183,121
GPS,7166,5522.07674,01025.91545
IMU,7217,1.0977,124
IMU,7272,1.9249,125
IMU,7326,2.9197,125
IMU,7379,-0.6931,125
IMU,7435,3.1412,125
IMU,7483,2.6492,124
IMU,7511,1.0163,123
IMU,7561,1.9333,121
IMU,7612,2.4313,118
IMU,7663,2.3619,114
IMU,7714,1.9190,110
IMU,7766,1.4868,106
IMU,7816,1.8771,101
IMU,7867,0.5997,96
IMU,7918,0.9445,90
IMU,8000,0.8464,80
IMU,8053,1.0654,73
IMU,8108,-0.6572,67
IMU,8163,-1.0295,60
GPS,8180,5522.07682,01025.91541
IMU,8231,0.0551,52
IMU,8286,-1.2234,46
IMU,8341,0.1736,40
IMU,8394,-1.9201,34
IMU,8449,-1.3587,28
IMU,8494,-1.0439,25
IMU,8524,-0.8871,22
IMU,8576,-2.2865,18
IMU,8626,-1.1887,14
IMU,8677,-2.2398,10
IMU,8728,-2.0255,8
IMU,8779,-2.5869,5
IMU,8830,-2.5941,4
IMU,8881,-2.0997,2
IMU,8932,-1.8459,2
IMU,9013,-1.7442,1
IMU,9066,-0.3124,1
IMU,9119,-0.3232,1
IMU,9172,-0.2777,1
GPS,9185,5522.07704,01025.91537
IMU,9239,-0.3304,1
IMU,9291,-0.2933,1
IMU,9345,-0.2562,1
