IMU,321,-0.2777,0
IMU,372,-0.2981,0
IMU,423,-0.3124,0
IMU,474,-0.2598,0
IMU,525,-0.2646,0
IMU,606,-0.2705,0
IMU,665,-0.2825,0
IMU,717,-0.2933,0
GPS,734,5522.07630,01025.91598
IMU,783,-0.2670,0
IMU,835,-0.2801,0
IMU,887,-0.3017,0
IMU,939,-0.2861,0
IMU,991,-0.3029,0
IMU,1041,-0.3017,0
IMU,1063,-0.3100,0
IMU,1114,-0.3053,0
IMU,1165,-0.2502,0
IMU,1216,-0.3065,0
IMU,1267,-0.3112,0
IMU,1318,-0.3065,0
IMU,1369,-0.2993,0
IMU,1420,-0.2693,0
IMU,1471,-0.2765,0
IMU,1522,-0.2490,0
IMU,1604,-0.2514,0
IMU,1656,-0.2897,0
IMU,1710,-0.2861,0
GPS,1727,5522.07628,01025.91587
IMU,1775,-0.2729,0
IMU,1828,-0.2670,0
IMU,1882,-0.2466,0
IMU,1934,-0.2825,0
IMU,1987,-0.2753,0
IMU,2040,-0.2777,0
IMU,2060,-0.2921,0
IMU,2111,-0.2993,0
IMU,2162,-0.2526,0
IMU,2213,-0.2729,0
IMU,2265,-0.2849,0
IMU,2316,-0.2969,0
IMU,2367,-0.2646,0
IMU,2418,-0.3005,0
IMU,2469,-0.2741,0
IMU,2521,-0.2789,0
IMU,2601,-0.2789,0
IMU,2655,-0.2646,0
IMU,2708,-0.2993,0
GPS,2725,5522.07625,01025.91576
IMU,2774,-0.2705,0
IMU,2826,-0.2933,0
IMU,2879,-0.3100,0
IMU,2932,-0.2957,0
IMU,2985,-0.2670,0
IMU,3038,-0.2502,0
IMU,3058,-0.2981,0
IMU,3109,-0.2909,0
IMU,3161,-0.2753,0
IMU,3212,-0.2825,0
IMU,3263,-0.2801,0
IMU,3314,-0.2705,0
IMU,3365,-0.3053,0
IMU,3417,-0.2969,0
IMU,3468,-0.2562,0
IMU,3519,-0.2693,0
IMU,3601,-0.2837,0
IMU,3653,-0.2957,0
IMU,3706,-0.2622,0
GPS,3724,5522.07625,01025.91567
IMU,3772,-0.2981,0
IMU,3825,-0.2981,0
IMU,3878,-0.2682,0
IMU,3931,-0.2263,0
IMU,3984,-0.3089,0
IMU,4037,-0.3208,0
IMU,4057,-0.2753,0
IMU,4108,-0.2921,0
IMU,4159,-0.2634,0
IMU,4210,-0.2969,0
IMU,4261,-0.3053,0
IMU,4313,-0.2825,0
IMU,4364,-0.2981,0
IMU,4415,-0.2957,0
IMU,4466,-0.2717,0
IMU,4517,-0.2729,0
IMU,4599,-0.2813,0
IMU,4653,-0.3196,0
IMU,4705,-0.2873,0
GPS,4723,5522.07628,01025.91565
IMU,4770,-0.3089,0
IMU,4824,-0.3160,0
IMU,4877,-0.3232,0
IMU,4930,-0.2789,0
IMU,4982,-0.2837,0
IMU,5036,-0.2753,0
IMU,5057,-0.2454,0
IMU,5108,-0.2682,0
IMU,5159,-0.2801,0
IMU,5210,-0.3065,0
IMU,5261,-0.2693,0
IMU,5312,-0.3268,0
IMU,5363,-0.2969,0
IMU,5414,-0.2622,0
IMU,5465,-0.3089,0
IMU,5516,-0.2717,0
IMU,5597,-0.3053,0
IMU,5650,-0.2658,0
IMU,5703,-0.2634,0
GPS,5721,5522.07630,01025.91566
IMU,5769,-0.2933,0
IMU,5821,-0.2765,0
IMU,5874,-0.3053,0
IMU,5927,-0.2478,0
IMU,5981,-0.2717,0
IMU,6033,-0.2921,0
IMU,6054,-0.2849,0
IMU,6105,-0.2670,0
IMU,6156,-0.2538,0
IMU,6207,-0.2885,0
IMU,6258,-0.2813,0
IMU,6309,-0.2777,0
IMU,6361,-0.2801,0
IMU,6412,-0.2574,0
IMU,6463,-0.2729,0
IMU,6514,-0.2693,0
IMU,6596,-0.2873,0
IMU,6648,-0.2873,0
IMU,6702,-0.3100,0
GPS,6719,5522.07634,01025.91565
IMU,6767,-0.2538,0
IMU,6820,-0.2682,0
IMU,6874,-0.3100,0
IMU,6926,-0.2646,0
IMU,6979,-0.3136,0
IMU,7032,-0.3160,0
IMU,7054,-0.3089,0
IMU,7105,-0.2933,0
IMU,7156,-0.2789,0
IMU,7207,-0.2753,0
IMU,7258,-0.2861,0
IMU,7309,-0.2705,0
IMU,7360,-0.3029,0
IMU,7411,-0.3184,0
IMU,7462,-0.3089,0
IMU,7513,-0.2729,0
IMU,7593,-0.2849,0
IMU,7647,-0.3268,0
IMU,7700,-0.2801,0
GPS,7718,5522.07636,01025.91567
IMU,7764,-0.2825,0
IMU,7817,-0.2658,0
IMU,7870,-0.2682,0
IMU,7923,-0.2981,0
IMU,7976,-0.2765,0
IMU,8029,-0.2717,0
IMU,8050,-0.2861,0
IMU,8101,-0.2837,0
IMU,8153,-0.2897,0
IMU,8204,-0.2813,0
IMU,8255,-0.2753,0
IMU,8306,-0.2765,0
IMU,8357,-0.2693,0
IMU,8409,-0.2717,0
IMU,8460,-0.2777,0
IMU,8511,-0.2909,0
IMU,8592,-0.2693,0
IMU,8645,-0.2789,0
IMU,8698,-0.2885,0
GPS,8717,5522.07639,01025.91570
IMU,8764,-0.2933,0
IMU,8817,-0.3196,0
IMU,8869,-0.2622,0
IMU,8923,-0.2705,0
IMU,8976,-0.2646,0
IMU,9029,-0.2789,0
IMU,9049,-0.2981,0
IMU,9100,-0.2693,0
IMU,9151,-0.2897,0
IMU,9202,-0.2765,0
IMU,9253,-0.2993,0
IMU,9305,-0.2825,0
IMU,9356,-0.2526,0
IMU,9407,-0.2646,0
IMU,9458,-0.3100,0
IMU,9509,-0.2610,0
IMU,9590,-0.2897,0
IMU,9644,-0.2670,0
IMU,9697,-0.2825,0
GPS,9715,5522.07644,01025.91573
IMU,9762,-0.2885,0
IMU,9816,-0.2765,0
IMU,9868,-0.3148,0
IMU,9921,-0.2406,0
IMU,9974,-0.3148,0
IMU,10028,-0.2873,0
IMU,10048,-0.2825,0
IMU,10099,-0.2646,0
IMU,10150,-0.2705,0
IMU,10201,-0.2658,0
IMU,10252,-0.2873,0
IMU,10303,-0.2873,0
IMU,10354,-0.3148,0
IMU,10405,-0.3148,0
IMU,10457,-0.3089,0
IMU,10508,-0.2825,0
IMU,10590,-0.3017,0
IMU,10644,-0.2729,0
IMU,10697,-0.2849,0
GPS,10718,5522.07647,01025.91575
IMU,10765,-0.3280,0
IMU,10819,-0.2753,0
IMU,10873,-0.2897,0
IMU,10928,-0.2993,0
IMU,10982,-0.3100,0
IMU,11035,-0.2861,0
IMU,11055,-0.2801,0
IMU,11106,-0.3124,0
IMU,11157,-0.3029,0
IMU,11208,-0.2813,0
IMU,11259,-0.2777,0
IMU,11310,-0.2777,0
IMU,11361,-0.2993,0
IMU,11412,-0.2801,0
IMU,11463,-0.3256,0
IMU,11514,-0.2789,0
IMU,11595,-0.2873,0
IMU,11650,-0.2837,0
IMU,11704,-0.2705,0
GPS,11722,5522.07648,01025.91576
IMU,11771,-0.2658,0
IMU,11826,-0.2993,0
IMU,11879,-0.3112,0
IMU,11933,-0.2873,0
IMU,11987,-0.2849,0
IMU,12036,-0.2825,0
IMU,12061,-0.3089,0
IMU,12112,-0.2622,0
IMU,12163,-0.2658,0
IMU,12214,-0.3017,0
IMU,12265,-0.3029,0
IMU,12316,-0.2705,0
IMU,12367,-0.2693,0
IMU,12419,-0.2586,0
IMU,12470,-0.3268,0
IMU,12521,-0.2598,0
IMU,12602,-0.2538,0
IMU,12656,-0.2849,0
IMU,12710,-0.2658,0
GPS,12728,5522.07649,01025.91577
IMU,12778,-0.2813,0
IMU,12832,-0.2682,0
IMU,12887,-0.2741,0
IMU,12940,-0.3005,0
IMU,12994,-0.2526,0
IMU,13040,-0.2538,0
IMU,13068,-0.3124,0
IMU,13119,-0.2993,0
IMU,13170,-0.3005,0
IMU,13221,-0.2897,0
IMU,13273,-0.2610,0
IMU,13324,-0.2789,0
IMU,13375,-0.2550,0
IMU,13426,-0.2969,0
IMU,13477,-0.2921,0
IMU,13556,-0.2610,0
IMU,13609,-0.3017,0
IMU,13664,-0.3196,0
IMU,13718,-0.2753,0
GPS,13734,5522.07647,01025.91578
IMU,13786,-0.2861,0
