IMU,351,-0.2993,0
IMU,402,-0.2502,0
IMU,453,-0.2801,0
IMU,504,-0.2646,0
IMU,556,-0.2837,0
IMU,606,-0.2705,0
IMU,657,-0.2873,0
IMU,708,-0.2693,0
IMU,789,-0.2670,0
IMU,846,-0.2729,0
IMU,899,-0.2861,0
IMU,951,-0.2263,0
GPS,962,5522.07702,01025.91638
IMU,1014,-0.2682,0
IMU,1068,-0.2610,0
IMU,1121,-0.2442,0
IMU,1174,-0.2717,0
IMU,1227,-0.2693,0
IMU,1248,-0.2538,0
IMU,1299,-0.2538,0
IMU,1350,-0.2538,0
IMU,1401,-0.2478,0
IMU,1453,-0.2658,0
IMU,1503,-0.2274,0
IMU,1554,-0.2586,0
IMU,1605,-0.2370,0
IMU,1656,-0.2717,0
IMU,1708,-0.3017,0
IMU,1787,-0.2646,0
IMU,1841,-0.2490,0
IMU,1894,-0.2717,0
IMU,1947,-0.2897,0
GPS,1960,5522.07702,01025.91634
IMU,2013,-0.2753,0
IMU,2065,-0.2550,0
IMU,2118,-0.2933,0
IMU,2171,-0.2753,0
IMU,2225,-0.2909,0
IMU,2251,-0.2753,0
IMU,2297,-0.2765,0
IMU,2349,-0.2981,0
IMU,2399,-0.2765,0
IMU,2450,-0.2897,0
IMU,2501,-0.2646,0
IMU,2552,-0.2897,0
IMU,2604,-0.2622,0
IMU,2654,-0.2562,0
IMU,2705,-0.2705,0
IMU,2786,-0.2789,0
IMU,2839,-0.2502,0
IMU,2892,-0.2705,0
IMU,2946,-0.2634,0
GPS,2959,5522.07701,01025.91629
IMU,3012,-0.2765,0
IMU,3064,-0.2526,0
IMU,3118,-0.2634,0
IMU,3171,-0.2382,0
IMU,3224,-0.2921,0
IMU,3253,-0.2789,0
IMU,3298,-0.2682,0
IMU,3349,-0.2550,0
IMU,3400,-0.2670,0
IMU,3451,-0.2837,0
IMU,3502,-0.2921,0
IMU,3553,-0.2682,0
IMU,3604,-0.2813,0
IMU,3655,-0.2598,0
IMU,3706,-0.2550,0
IMU,3788,-0.2586,0
IMU,3842,-0.2741,0
IMU,3894,-0.2598,0
IMU,3947,-0.2885,0
GPS,3959,5522.07700,01025.91624
IMU,4013,-0.2945,0
IMU,4066,-0.2514,0
IMU,4119,-0.2658,0
IMU,4171,-0.2861,0
IMU,4225,-0.2634,0
IMU,4247,-0.2693,0
IMU,4298,-0.2813,0
IMU,4349,-0.2682,0
IMU,4400,-0.2945,0
IMU,4451,-0.2670,0
IMU,4502,-0.2682,0
IMU,4553,-0.2418,0
IMU,4604,-0.2729,0
IMU,4655,-0.2646,0
IMU,4706,-0.2801,0
IMU,4787,-0.2562,0
IMU,4840,-0.2717,0
IMU,4893,-0.2969,0
IMU,4945,-0.2693,0
