IMU,331,-0.2586,0
IMU,382,-0.2885,0
IMU,433,-0.2466,0
IMU,484,-0.2550,0
IMU,535,-0.2693,0
IMU,586,-0.2358,0
IMU,637,-0.2622,0
IMU,688,-0.2490,0
IMU,770,-0.2358,0
IMU,832,-0.2765,0
IMU,884,-0.2717,0
GPS,901,5522.07699,01025.91526
IMU,948,-0.2969,0
IMU,1000,-0.2610,0
IMU,1053,-0.2562,0
IMU,1105,-0.3891,0
IMU,1159,-0.2514,0
IMU,1212,0.2526,0
IMU,1232,-0.4956,0
IMU,1283,-0.4812,0
IMU,1334,-0.2047,0
IMU,1385,-0.5339,0
IMU,1436,-0.4310,0
IMU,1487,-0.2873,0
IMU,1539,-0.2586,0
IMU,1590,-0.2813,0
IMU,1641,-0.0024,0
IMU,1692,-0.4501,0
IMU,1773,-0.3041,0
IMU,1826,-0.2741,0
IMU,1881,-0.2083,0
GPS,1898,5522.07698,01025.91527
IMU,1946,-0.2382,0
IMU,1999,-0.6536,0
IMU,2052,-0.2334,0
IMU,2105,-0.2777,0
IMU,2158,-0.2538,0
IMU,2211,-0.2993,0
IMU,2231,-0.2191,0
IMU,2282,0.1245,0
IMU,2333,-0.3172,0
IMU,2384,-0.6512,0
IMU,2435,-0.3029,0
IMU,2486,-0.2586,0
IMU,2537,-0.2801,0
IMU,2588,-0.2598,0
IMU,2639,-0.3160,0
IMU,2691,-0.2251,0
IMU,2772,-0.1939,0
IMU,2825,-0.2897,0
IMU,2878,-0.1053,0
GPS,2896,5522.07697,01025.91532
IMU,2944,-0.4250,0
IMU,2997,-0.2813,0
IMU,3050,-1.7059,1
IMU,3103,-2.9293,1
IMU,3156,-3.2465,3
IMU,3211,-3.3255,6
IMU,3231,-1.6843,7
IMU,3282,-2.2996,10
IMU,3333,-2.2649,14
IMU,3384,-0.6069,18
IMU,3435,-2.0195,23
IMU,3486,-0.1556,28
IMU,3537,-1.3060,33
IMU,3588,-1.2749,38
IMU,3639,1.2809,44
IMU,3690,-1.4186,50
IMU,3772,-1.4712,60
IMU,3825,-2.0051,67
IMU,3880,-0.2502,73
GPS,3902,5522.07677,01025.91553
IMU,3947,1.1013,81
IMU,4002,-2.6228,87
IMU,4058,-0.4968,93
IMU,4113,1.1588,98
IMU,4166,1.2653,103
IMU,4221,-0.9361,107
IMU,4242,-0.4908,109
IMU,4293,0.9888,112
IMU,4344,0.6464,116
IMU,4396,1.0953,119
IMU,4446,3.2633,121
IMU,4497,2.2398,122
IMU,4548,1.6197,123
IMU,4599,1.4150,124
IMU,4651,-0.3280,124
IMU,4701,-0.2705,124
IMU,4783,2.8958,124
IMU,4837,2.1105,123
IMU,4890,2.3248,121
GPS,4909,5522.07667,01025.91597
IMU,4958,1.9058,118
IMU,5013,1.3683,114
IMU,5069,1.1696,109
IMU,5125,-0.3843,104
IMU,5181,-0.0826,98
IMU,5213,0.2251,96
IMU,5255,0.0970,91
IMU,5306,0.8571,85
IMU,5357,0.1628,79
IMU,5408,-0.6201,73
IMU,5459,-3.6176,67
IMU,5510,0.0263,62
IMU,5561,-0.6895,56
IMU,5612,-0.6895,50
IMU,5663,-2.0830,44
IMU,5744,-1.0666,34
IMU,5799,-2.1225,28
IMU,5855,0.1556,23
IMU,5909,0.2945,18
GPS,5924,5522.07704,01025.91614
IMU,5977,-1.7095,12
IMU,6031,-1.4892,9
IMU,6084,-2.0087,5
IMU,6138,-1.9441,3
IMU,6193,-1.9668,0
IMU,6224,-4.2282,0
IMU,6266,-2.9509,-1
IMU,6318,-2.2386,-1
IMU,6369,-0.7135,-1
IMU,6420,-0.1963,-1
IMU,6471,-1.3012,-1
IMU,6522,-2.0674,-1
IMU,6574,-2.8635,-1
IMU,6625,-2.8742,0
IMU,6676,-2.7019,2
IMU,6758,-2.5666,9
IMU,6812,-2.5295,13
IMU,6867,-0.9397,19
GPS,6888,5522.07715,01025.91618
IMU,6935,-1.7789,26
IMU,6989,-2.2565,32
IMU,7045,-1.9956,39
IMU,7100,-1.2151,46
IMU,7155,1.1911,53
IMU,7209,-1.5167,59
IMU,7230,-0.1652,61
IMU,7281,0.0311,67
IMU,7332,0.0874,74
IMU,7384,-1.2402,80
IMU,7434,-0.1628,86
IMU,7485,-1.0894,91
IMU,7536,0.0730,97
IMU,7587,0.5136,102
IMU,7639,0.4190,107
IMU,7689,1.3599,111
IMU,7770,1.3048,117
IMU,7825,1.9597,120
IMU,7880,1.5802,122
GPS,7901,5522.07693,01025.91647
IMU,7947,1.0427,124
IMU,8001,1.2797,124
IMU,8056,0.0407,125
IMU,8110,0.5100,125
IMU,8164,0.2382,125
IMU,8218,-0.2550,125
IMU,8238,0.8799,125
IMU,8289,1.5850,125
IMU,8340,2.5857,125
IMU,8391,0.8392,123
IMU,8442,2.7713,121
IMU,8494,1.1648,118
IMU,8545,0.2550,114
IMU,8596,2.9556,109
IMU,8647,1.6376,104
IMU,8698,1.9848,99
IMU,8779,2.1069,88
IMU,8835,1.5287,81
IMU,8889,-0.2418,74
GPS,8906,5522.07686,01025.91651
IMU,8957,-0.4968,66
IMU,9012,-0.2466,59
IMU,9067,3.0526,53
IMU,9120,0.0527,46
IMU,9175,-2.6396,40
IMU,9217,-1.0750,36
IMU,9249,-0.4250,33
IMU,9300,-2.9437,28
IMU,9351,-1.9357,23
IMU,9402,-3.1867,18
IMU,9453,-1.2797,14
IMU,9504,-1.9992,10
IMU,9555,-2.6444,7
IMU,9606,-3.9301,5
IMU,9657,-2.1081,3
IMU,9739,-2.4050,1
IMU,9792,-2.1548,1
IMU,9844,-0.9948,1
IMU,9897,-0.2526,1
GPS,9913,5522.07720,01025.91635
IMU,9964,-0.0551,1
IMU,10017,-0.2562,1
IMU,10072,-0.2454,1
IMU,10125,-0.2634,1
IMU,10179,-0.2191,1
IMU,10219,-0.2981,1
IMU,10255,-0.2466,1
IMU,10306,-0.2586,1
IMU,10357,-0.3089,1
IMU,10408,-0.2993,1
IMU,10459,-0.2909,1
IMU,10510,-0.2945,1
IMU,10561,-0.2825,1
IMU,10612,-0.2801,1
IMU,10663,-0.2753,1
IMU,10744,-0.2753,1
IMU,10799,-0.3041,1
IMU,10852,-0.2693,1
IMU,10906,-0.2837,1
GPS,10920,5522.07733,01025.91627
IMU,10975,-0.2837,1
IMU,11029,-0.2849,1
