IMU,354,-0.3472,0
IMU,405,-0.2741,0
IMU,456,-0.2406,0
IMU,507,-0.2550,0
IMU,558,-0.2670,0
IMU,609,-0.2705,0
IMU,660,-0.2514,0
IMU,711,-0.3017,0
IMU,792,-0.2682,0
IMU,858,-0.2454,0
IMU,910,-0.2263,0
GPS,927,5522.07637,01025.91454
IMU,973,-0.2873,0
IMU,1026,-0.4525,0
IMU,1079,-0.3184,0
IMU,1131,-0.6656,0
IMU,1184,-0.1616,0
IMU,1238,-0.3053,0
IMU,1265,-0.2646,0
IMU,1310,-0.2753,0
IMU,1361,-0.2849,0
IMU,1412,-0.2670,0
IMU,1463,-0.2370,0
IMU,1514,-0.3136,0
IMU,1565,-0.2741,0
IMU,1616,-0.2334,0
IMU,1667,-0.3005,0
IMU,1718,-0.3950,0
IMU,1800,-1.8352,1
IMU,1853,-2.2122,2
IMU,1905,-1.8914,4
IMU,1959,-1.9166,6
GPS,1974,5522.07638,01025.91444
IMU,2027,-2.1045,9
IMU,2080,-1.7741,13
IMU,2135,-1.4102,16
IMU,2189,-1.4497,21
IMU,2243,-1.8842,25
IMU,2277,-1.4808,27
IMU,2319,-2.0734,31
IMU,2370,-1.5526,35
IMU,2421,-0.0718,41
IMU,2472,-2.1009,46
IMU,2523,0.5016,51
IMU,2574,-0.1161,56
IMU,2625,0.3352,61
IMU,2676,-0.5291,67
IMU,2727,0.8763,72
IMU,2808,1.2139,81
IMU,2862,-0.8140,86
IMU,2916,-2.0554,91
IMU,2970,-1.2749,96
GPS,2982,5522.07617,01025.91442
IMU,3039,0.6788,101
IMU,3094,-0.0886,106
IMU,3149,1.8423,110
IMU,3204,0.1389,113
IMU,3259,0.0419,116
IMU,3279,0.9936,117
IMU,3331,0.7566,119
IMU,3382,1.9776,121
IMU,3433,2.0602,123
IMU,3484,1.3539,124
IMU,3535,0.7362,125
IMU,3587,0.6428,125
IMU,3638,0.4968,125
IMU,3689,-0.3759,126
IMU,3761,0.3436,126
IMU,3822,-0.2502,126
IMU,3877,-0.2346,126
IMU,3932,1.9956,126
GPS,3949,5522.07600,01025.91449
IMU,3999,1.5131,124
IMU,4055,2.4948,121
IMU,4110,2.1907,118
IMU,4165,2.4469,114
IMU,4220,1.4066,110
IMU,4260,0.1365,107
IMU,4295,0.9601,104
IMU,4346,-0.3699,99
IMU,4398,0.5734,94
IMU,4449,-0.3304,89
IMU,4500,-1.0690,83
IMU,4551,-1.6604,78
IMU,4602,0.3484,73
IMU,4654,-0.3124,67
IMU,4705,0.0551,62
IMU,4786,-0.8487,52
IMU,4841,-1.1971,46
IMU,4896,-2.6061,41
IMU,4952,-0.0682,35
GPS,4966,5522.07622,01025.91437
IMU,5019,-1.1253,29
IMU,5074,-1.3180,24
IMU,5128,-2.0614,20
IMU,5182,-2.3499,16
IMU,5236,-3.0155,12
IMU,5268,-1.5754,11
IMU,5310,-2.3846,9
IMU,5361,-0.6273,7
IMU,5412,-1.2198,5
IMU,5464,-1.7538,4
IMU,5514,-1.2186,3
IMU,5565,-0.6752,2
IMU,5616,-0.7482,1
IMU,5666,-0.9469,0
IMU,5719,-0.7195,0
IMU,5799,-1.3216,0
IMU,5853,-0.3077,0
IMU,5905,-1.9453,0
GPS,5924,5522.07632,01025.91419
IMU,5970,-2.6001,1
IMU,6025,-3.5063,3
IMU,6079,-1.7310,5
IMU,6133,-2.0494,9
IMU,6188,-2.0099,13
IMU,6242,-1.4365,17
IMU,6262,-0.4022,18
IMU,6313,-2.6923,23
IMU,6364,0.3615,28
IMU,6415,-1.6747,33
IMU,6466,-1.8100,38
IMU,6517,-2.2673,43
IMU,6568,-0.0168,49
IMU,6619,-1.3958,54
IMU,6670,1.1803,60
IMU,6721,-0.4322,65
IMU,6803,-0.4932,75
IMU,6857,1.5060,81
IMU,6912,1.3659,86
GPS,6930,5522.07609,01025.91433
IMU,6979,-0.4669,93
IMU,7034,1.0319,98
IMU,7089,0.2023,103
IMU,7144,0.1161,107
IMU,7198,0.6033,111
IMU,7254,-0.1748,115
IMU,7274,2.0782,116
IMU,7325,1.7957,119
IMU,7376,1.5143,121
IMU,7427,2.5845,123
IMU,7478,1.9537,125
IMU,7529,1.1408,126
IMU,7580,0.4549,127
IMU,7631,0.2909,127
IMU,7683,0.7362,127
IMU,7734,-0.2286,127
IMU,7816,-0.1580,127
IMU,7871,1.4293,127
IMU,7925,1.9130,127
GPS,7943,5522.07596,01025.91435
IMU,7993,1.6759,124
IMU,8048,1.9393,122
IMU,8103,1.8316,118
IMU,8159,0.8631,114
IMU,8214,1.0558,110
IMU,8257,0.2538,107
IMU,8289,0.6285,105
IMU,8340,0.1568,100
IMU,8391,-0.7482,96
IMU,8442,0.7362,91
IMU,8494,1.8459,86
IMU,8545,0.0455,81
IMU,8596,-0.4693,76
IMU,8647,-0.6081,70
IMU,8698,-1.7573,65
IMU,8780,-1.0439,55
IMU,8836,0.3675,50
IMU,8890,-1.4796,44
IMU,8944,-0.7578,39
GPS,8960,5522.07618,01025.91432
IMU,9012,-2.9628,33
IMU,9066,-1.3180,28
IMU,9121,0.2789,24
IMU,9176,-0.1927,20
IMU,9231,-1.2019,16
IMU,9259,-3.6164,14
IMU,9305,-3.3160,12
IMU,9356,-3.0610,9
IMU,9407,-1.3060,7
IMU,9458,-1.5335,5
IMU,9509,-2.0674,4
IMU,9561,-1.4353,3
IMU,9612,-1.3563,3
IMU,9663,-0.3041,3
IMU,9714,-0.5794,3
IMU,9795,-0.6081,3
IMU,9848,-0.2765,2
